time_id,data_id,system.code,station.code,date,time,depth (m),T (C),SC (uS/cm),pH,DOx (mg/L),Tn (NTU),ORP (mV),Chl (ug/L)
1141797,1323202,OSWR,B143,8/3/2008,3:01:00,4.6,24.94,823,7.76,7.36,2.6,,1.3
1141798,1323203,OSWR,B143,8/3/2008,5:01:00,4.6,24.87,813,7.74,7.31,2.7,,2
1141799,1323204,OSWR,B143,8/3/2008,7:01:00,4.6,24.77,809,7.74,7.31,2.1,,2.5
1141800,1323205,OSWR,B143,8/3/2008,9:01:00,4.6,24.71,802,7.75,7.41,2,,1.5
1142359,1323730,OSWR,B143,8/3/2008,11:01:00,4.6,24.69,798,7.77,7.5,2.6,,1.7
1142362,1323732,OSWR,B143,8/3/2008,13:01:00,4.7,24.67,794,7.76,7.5,2.6,,1.7
1142364,1323734,OSWR,B143,8/3/2008,15:01:00,4.6,24.67,793,7.76,7.49,2.4,,1.2
1142366,1323737,OSWR,B143,8/3/2008,17:01:00,4.6,24.69,792,7.76,7.51,2.9,,1.3
1142368,1323739,OSWR,B143,8/3/2008,19:01:00,4.6,24.75,789,7.77,7.56,2.8,,1.8
1142371,1323741,OSWR,B143,8/3/2008,21:01:00,4.6,24.81,782,7.78,7.65,2.4,,1.9
1142372,1323742,OSWR,B143,8/3/2008,23:01:00,4.6,24.82,775,7.78,7.71,2.8,,1.6
1142378,1323748,OSWR,B143,8/4/2008,1:01:00,4.7,24.82,774,7.77,7.64,3,,2.1
1142379,1323749,OSWR,B143,8/4/2008,3:01:00,4.7,24.75,763,7.77,7.71,2.6,,1.8
1142380,1323750,OSWR,B143,8/4/2008,5:01:00,4.7,24.66,755,7.76,7.66,2.6,,2.4
1142381,1323751,OSWR,B143,8/4/2008,7:01:00,4.7,24.59,748,7.74,7.58,2.5,,1.8
1142382,1323752,OSWR,B143,8/4/2008,9:01:00,4.7,24.53,741,7.73,7.55,2.6,,1.8
1143123,1324419,OSWR,B143,8/4/2008,11:01:00,4.7,24.54,736,7.74,7.63,2.6,,1.2
1143125,1324421,OSWR,B143,8/4/2008,13:01:00,4.7,24.66,744,7.78,7.81,3.7,,1.4
1143128,1324424,OSWR,B143,8/4/2008,15:01:00,4.7,24.61,730,7.76,7.75,2.6,,2.1
1143130,1324426,OSWR,B143,8/4/2008,17:01:00,4.7,24.62,725,7.76,7.78,2.6,,0.5
1143133,1324428,OSWR,B143,8/4/2008,19:01:00,4.7,24.67,722,7.78,7.85,2.6,,1.5
1143134,1324430,OSWR,B143,8/4/2008,21:01:00,4.7,24.85,705,7.84,8.18,2.8,,2.2
1143136,1324432,OSWR,B143,8/4/2008,23:01:00,4.7,24.78,707,7.79,7.98,2.3,,1.9
1143139,1324435,OSWR,B143,8/5/2008,1:01:00,4.7,24.91,701,7.8,8,2.2,,1.9
1143142,1324438,OSWR,B143,8/5/2008,3:01:00,4.7,24.84,702,7.81,8.03,2.1,,1.3
1143144,1324440,OSWR,B143,8/5/2008,5:01:00,4.7,24.77,700,7.79,7.9,2.1,,1.3
1143145,1324441,OSWR,B143,8/5/2008,7:01:00,4.7,24.74,697,7.78,7.81,3.5,,1.7
1143146,1324442,OSWR,B143,8/5/2008,9:01:00,4.7,24.67,691,7.74,7.68,7.8,,2.1
1143864,1325203,OSWR,B143,8/5/2008,11:01:00,4.7,24.64,691,7.75,7.65,2.6,,1.9
1143865,1325204,OSWR,B143,8/5/2008,13:01:00,4.7,24.63,690,7.73,7.52,2.8,,1.2
1143866,1325205,OSWR,B143,8/5/2008,15:01:00,4.6,24.73,690,7.78,7.88,2.1,,2
1143867,1325206,OSWR,B143,8/5/2008,17:01:00,4.6,24.62,690,7.74,7.56,2.4,,2.1
1143868,1325207,OSWR,B143,8/5/2008,19:01:00,4.6,24.66,690,7.76,7.74,2.2,,2.4
1143869,1325208,OSWR,B143,8/5/2008,21:01:00,4.6,24.68,689,7.74,7.61,2.9,,2.5
1143870,1325209,OSWR,B143,8/5/2008,23:01:00,4.6,24.93,693,7.83,8.2,2.6,,2.5
1143871,1325210,OSWR,B143,8/6/2008,1:01:00,4.6,24.94,696,7.84,8.18,2.4,,1.6
1143872,1325211,OSWR,B143,8/6/2008,3:01:00,4.6,25.11,700,7.85,8.18,2.5,,2.1
1143873,1325212,OSWR,B143,8/6/2008,5:01:00,4.6,25.05,701,7.84,8.12,2,,2.3
1143874,1325213,OSWR,B143,8/6/2008,7:01:00,4.6,25.04,701,7.82,8,2.9,,2.7
1143875,1325214,OSWR,B143,8/6/2008,9:01:00,4.6,24.97,702,7.78,7.8,2.8,,1.9
1144495,1325854,OSWR,B143,8/6/2008,11:02:00,4.6,24.95,705,7.9,8,3.1,,2
1144496,1325855,OSWR,B143,8/6/2008,13:01:00,4.6,25.03,708,7.94,7.76,3.1,,2.8
1144497,1325856,OSWR,B143,8/6/2008,15:01:00,4.6,25.21,712,7.96,7.86,3.1,,3.1
1144498,1325857,OSWR,B143,8/6/2008,17:01:00,4.6,25.28,715,7.97,7.91,3.1,,2.8
1144499,1325858,OSWR,B143,8/6/2008,19:01:00,4.6,25.38,718,8,8.06,2.6,,3.3
1144500,1325859,OSWR,B143,8/6/2008,21:01:00,4.6,25.5,721,8.03,8.17,2.8,,3.8
1144501,1325860,OSWR,B143,8/6/2008,23:01:00,4.6,25.56,722,8.03,8.16,2.5,,3.3
1144502,1325861,OSWR,B143,8/7/2008,1:01:00,4.6,25.52,728,8.02,8.1,2.9,,3.5
1144503,1325862,OSWR,B143,8/7/2008,3:01:00,4.6,25.45,729,8.01,8.01,1.9,,3
1144504,1325863,OSWR,B143,8/7/2008,5:01:00,4.6,25.36,729,7.98,7.82,2.2,,2.9
1144505,1325864,OSWR,B143,8/7/2008,7:01:00,4.6,25.31,732,7.96,7.68,2.4,,2.8
1144506,1325865,OSWR,B143,8/7/2008,9:01:00,4.6,25.28,734,7.94,7.53,2.3,,2.5
1144998,1326421,OSWR,B143,8/7/2008,11:01:00,4.6,25.22,736,7.92,7.39,2.4,,2.3
1145000,1326423,OSWR,B143,8/7/2008,15:01:00,4.6,25.32,738,7.96,7.61,2.7,,2.8
1145003,1326426,OSWR,B143,8/7/2008,17:01:00,4.6,25.37,738,7.99,7.85,2.9,,3.9
1145005,1326428,OSWR,B143,8/7/2008,19:01:00,4.6,25.36,738,8.01,7.99,3.1,,3.5
1145008,1326430,OSWR,B143,8/7/2008,21:01:00,4.6,25.41,737,8.02,8.04,3,,3.7
1145009,1326432,OSWR,B143,8/7/2008,23:01:00,4.6,25.4,736,8.03,8.06,3.9,,3.7
1145012,1326435,OSWR,B143,8/8/2008,1:01:00,4.6,25.32,736,8.03,8,3.4,,3.4
1145014,1326437,OSWR,B143,8/8/2008,3:01:00,4.6,25.26,735,8.01,7.88,2.5,,3.5
1145016,1326439,OSWR,B143,8/8/2008,5:01:00,4.6,25.22,734,8.01,7.87,2.8,,3.7
1145018,1326441,OSWR,B143,8/8/2008,7:01:00,4.6,25.17,733,8.03,7.93,2.9,,3.3
1145019,1326442,OSWR,B143,8/8/2008,9:01:00,4.6,25.05,732,8,7.73,3,,2.8
1145495,1326957,OSWR,B143,8/8/2008,11:01:00,4.6,24.93,730,7.98,7.57,4,,2.1
1145496,1326958,OSWR,B143,8/8/2008,13:01:00,4.6,24.84,729,7.95,7.42,3.1,,2.7
1145498,1326960,OSWR,B143,8/8/2008,15:01:00,4.6,24.85,728,7.98,7.54,3,,2.8
1145500,1326962,OSWR,B143,8/8/2008,17:01:00,4.6,24.78,726,7.98,7.55,3.8,,2.6
1145503,1326965,OSWR,B143,8/8/2008,19:01:00,4.6,24.72,724,7.99,7.67,3.8,,2.5
1145505,1326966,OSWR,B143,8/8/2008,21:01:00,4.6,24.66,722,8.01,7.73,3.6,,3.7
1145506,1326968,OSWR,B143,8/8/2008,23:01:00,4.6,24.63,722,8.01,7.72,4.7,,2.8
1145511,1326973,OSWR,B143,8/9/2008,1:01:00,4.6,24.64,720,8.03,7.84,3.2,,2.4
1145513,1326975,OSWR,B143,8/9/2008,3:01:00,4.6,24.54,716,8.03,7.79,3.7,,2.3
1145514,1326976,OSWR,B143,8/9/2008,5:01:00,4.6,24.33,712,7.98,7.52,4.4,,2.9
1145515,1326977,OSWR,B143,8/9/2008,7:01:00,4.6,24.21,710,7.93,7.29,3.6,,3
1145516,1326978,OSWR,B143,8/9/2008,9:01:00,4.6,24.09,707,7.9,7.13,3.3,,2.1
1146011,1327533,OSWR,B143,8/9/2008,11:01:00,4.6,24.03,706,7.88,7.11,5.2,,2.7
1146012,1327534,OSWR,B143,8/9/2008,13:01:00,4.6,24.04,704,7.9,7.25,3.5,,1.6
1146013,1327535,OSWR,B143,8/9/2008,15:01:00,4.6,24.09,703,7.93,7.41,3.3,,2.2
1146014,1327536,OSWR,B143,8/9/2008,17:01:00,4.6,24.14,701,7.94,7.55,3.5,,2.3
1146015,1327537,OSWR,B143,8/9/2008,19:01:00,4.5,24.2,701,7.94,7.6,3.9,,2.5
1146016,1327538,OSWR,B143,8/9/2008,21:01:00,4.6,24.35,702,7.93,7.61,3.8,,2.6
1146017,1327539,OSWR,B143,8/9/2008,23:01:00,4.6,24.39,705,7.95,7.82,3.4,,2.9
1146018,1327540,OSWR,B143,8/10/2008,1:01:00,4.6,24.33,711,7.93,7.77,3.1,,2.5
1146019,1327541,OSWR,B143,8/10/2008,3:01:00,4.5,24.24,718,7.93,7.81,2.7,,3
1146020,1327542,OSWR,B143,8/10/2008,5:01:00,4.6,24.16,721,7.94,7.86,2.6,,3
1146021,1327543,OSWR,B143,8/10/2008,7:01:00,4.6,24.16,729,7.97,7.92,5.2,,2.4
1146022,1327544,OSWR,B143,8/10/2008,9:01:00,4.6,24.13,733,7.97,7.89,3.1,,2.6
1146458,1328012,OSWR,B143,8/10/2008,11:01:00,4.6,24.08,740,7.93,7.71,4,,2.5
1146459,1328013,OSWR,B143,8/10/2008,13:01:00,4.6,24.03,741,7.89,7.54,4.7,,2.8
1146460,1328014,OSWR,B143,8/10/2008,15:01:00,4.6,24.01,740,7.87,7.44,3,,2.4
1146461,1328015,OSWR,B143,8/10/2008,17:01:00,4.6,24.05,734,7.88,7.54,3.2,,2.5
1146462,1328016,OSWR,B143,8/10/2008,19:01:00,4.6,24.14,729,7.88,7.54,3.1,,2.2
1146463,1328017,OSWR,B143,8/10/2008,21:01:00,4.6,23.98,721,7.9,7.72,3.4,,2.5
1146464,1328018,OSWR,B143,8/10/2008,23:01:00,4.3,24.01,716,7.88,7.67,3.2,,2.4
1146465,1328019,OSWR,B143,8/11/2008,1:01:00,4.3,24.09,712,7.96,8.08,4.9,,3
1146466,1328020,OSWR,B143,8/11/2008,3:01:00,4.4,23.99,706,7.94,8.06,4.3,,2.4
1146467,1328021,OSWR,B143,8/11/2008,5:01:00,4.5,23.92,692,7.91,7.87,4.7,,2.7
1146468,1328022,OSWR,B143,8/11/2008,7:01:00,4.6,23.8,688,7.87,7.67,4.4,,1.9
1146469,1328023,OSWR,B143,8/11/2008,9:01:00,4.6,23.67,676,7.82,7.44,4.4,,2.5
1146824,1328366,OSWR,B143,8/11/2008,11:01:00,4.6,23.62,674,7.79,7.31,3.8,,1.8
1146827,1328369,OSWR,B143,8/11/2008,13:01:00,4.5,23.59,672,7.77,7.22,4.2,,2.3
1146829,1328371,OSWR,B143,8/11/2008,15:01:00,4.5,23.56,671,7.78,7.26,3.2,,2
1146831,1328373,OSWR,B143,8/11/2008,17:01:00,4.5,23.61,670,7.8,7.38,4,,2.1
1146833,1328375,OSWR,B143,8/11/2008,19:01:00,4.4,23.66,667,7.83,7.58,4.3,,3.2
1146835,1328377,OSWR,B143,8/11/2008,21:01:00,4.4,23.59,649,7.87,7.85,4.4,,2.8
1146836,1328378,OSWR,B143,8/11/2008,23:01:00,4.4,23.53,635,7.89,7.93,5.7,,2.8
1146840,1328383,OSWR,B143,8/12/2008,1:01:00,4.3,23.43,624,7.89,7.9,5,,2.7
1146842,1328384,OSWR,B143,8/12/2008,3:01:00,4.3,23.31,613,7.89,7.9,4.8,,3.2
1146844,1328386,OSWR,B143,8/12/2008,5:01:00,4.3,23.2,605,7.88,7.8,5.6,,4.5
1146845,1328387,OSWR,B143,8/12/2008,7:01:00,4.3,23.12,601,7.87,7.69,8.4,,17.3
1146846,1328388,OSWR,B143,8/12/2008,9:01:00,4.3,23.07,597,7.88,7.7,5.7,,2.2
1147105,1328666,OSWR,B143,8/12/2008,11:01:00,4.3,23.06,593,7.89,7.84,7.3,,2.4
1147107,1328669,OSWR,B143,8/12/2008,13:01:00,4.3,23.13,587,7.91,7.97,6.9,,2.3
1147110,1328670,OSWR,B143,8/12/2008,15:01:00,4.4,23.22,576,7.92,8.08,5.4,,3.1
1147112,1328673,OSWR,B143,8/12/2008,17:01:00,4.4,23.35,557,7.95,8.22,4.9,,2.7
1147113,1328674,OSWR,B143,8/12/2008,19:01:00,4.3,23.48,533,8,8.46,5.8,,2.7
1147115,1328677,OSWR,B143,8/12/2008,21:01:00,4,23.48,526,8.03,8.55,6.1,,3.4
1147117,1328678,OSWR,B143,8/12/2008,23:01:00,3.8,23.42,522,8.03,8.52,5.1,,2.5
1147123,1328684,OSWR,B143,8/13/2008,1:01:00,4,23.33,522,8.02,8.39,5.3,,2.1
1147124,1328685,OSWR,B143,8/13/2008,3:01:00,4,23.24,523,8,8.24,7.5,,2.6
1147125,1328686,OSWR,B143,8/13/2008,5:01:00,4,23.1,524,7.98,8.04,5.7,,3.2
1147126,1328687,OSWR,B143,8/13/2008,7:01:00,4,22.99,524,7.97,7.92,6.2,,2.7
1147127,1328688,OSWR,B143,8/13/2008,9:01:00,4.2,22.93,526,7.97,7.87,6.3,,3.1
1148094,1329707,OSWR,B143,8/13/2008,11:01:00,4.3,22.91,527,7.97,7.91,6.3,,2.6
1148096,1329709,OSWR,B143,8/13/2008,13:01:00,2.8,22.96,528,7.99,8.06,4.9,,2.7
1148098,1329711,OSWR,B143,8/13/2008,15:01:00,2.9,23.06,533,8,8.18,5.1,,3
1148101,1329714,OSWR,B143,8/13/2008,17:01:00,3.4,23.21,540,8.03,8.37,4.1,,2.6
1148104,1329717,OSWR,B143,8/13/2008,19:01:00,2.9,23.32,551,8.08,8.62,4.5,,3.1
1148105,1329718,OSWR,B143,8/13/2008,21:01:00,3.5,23.34,556,8.09,8.67,4.1,,2.8
1148106,1329719,OSWR,B143,8/13/2008,23:01:00,3.1,23.3,562,8.1,8.71,4,,2.6
1148111,1329724,OSWR,B143,8/14/2008,1:01:00,3.1,23.26,567,8.1,8.64,3.6,,2.4
1148113,1329726,OSWR,B143,8/14/2008,3:01:00,3.2,23.16,575,8.08,8.43,4,,2.1
1148114,1329727,OSWR,B143,8/14/2008,5:01:00,3.1,23.02,581,8.05,8.22,4.1,,2.5
1148115,1329728,OSWR,B143,8/14/2008,7:01:00,3,22.89,589,8.02,8.04,5,,2.7
1148116,1329729,OSWR,B143,8/14/2008,9:01:00,3.3,22.83,597,8.01,7.95,4.8,,2.8
1148793,1330403,OSWR,B143,8/14/2008,11:01:00,3,22.81,602,8.02,8.02,4.6,,3.4
1148794,1330404,OSWR,B143,8/14/2008,13:01:00,3.1,22.85,604,8.04,8.14,5.5,,2.4
1148795,1330405,OSWR,B143,8/14/2008,15:01:00,3.1,22.96,609,8.06,8.33,3.4,,2.8
1148796,1330406,OSWR,B143,8/14/2008,17:01:00,2.8,23.13,614,8.1,8.52,4.5,,2.8
1148797,1330407,OSWR,B143,8/14/2008,19:01:00,3.1,23.18,614,8.12,8.62,4.6,,3.1
1148798,1330408,OSWR,B143,8/14/2008,21:01:00,3.1,23.21,613,8.14,8.76,4.8,,2.8
1148799,1330409,OSWR,B143,8/14/2008,23:01:00,3,23.2,610,8.16,8.76,3.8,,2.6
1148800,1330410,OSWR,B143,8/15/2008,1:01:00,3.1,23.15,606,8.14,8.66,4.4,,2.5
1148801,1330411,OSWR,B143,8/15/2008,3:01:00,3.1,23.06,600,8.13,8.5,3.5,,2.5
1148802,1330412,OSWR,B143,8/15/2008,5:01:00,3.6,22.98,595,8.1,8.31,4.5,,3
1148803,1330413,OSWR,B143,8/15/2008,7:01:00,3.4,22.88,590,8.07,8.12,3.7,,2.8
1148804,1330414,OSWR,B143,8/15/2008,9:01:00,3.5,22.83,585,8.05,7.99,3.7,,1.9
1150271,1331946,OSWR,B143,8/15/2008,11:01:00,3.3,22.83,579,8.04,7.97,3.9,,2.4
1150272,1331947,OSWR,B143,8/15/2008,13:01:00,1.7,22.91,571,8.05,8.07,4.8,,3.1
1150273,1331948,OSWR,B143,8/15/2008,15:01:00,2.1,23.05,566,8.07,8.22,3.6,,2.5
1150274,1331949,OSWR,B143,8/15/2008,17:01:00,2.2,23.2,560,8.08,8.33,3.9,,2.2
1150275,1331950,OSWR,B143,8/15/2008,19:01:00,2.6,23.23,556,8.09,8.39,3.7,,2.5
1150276,1331951,OSWR,B143,8/15/2008,21:01:00,2.9,23.24,551,8.1,8.47,2.6,,3.1
1150277,1331952,OSWR,B143,8/15/2008,23:01:00,3.4,23.23,549,8.1,8.46,3.3,,3.3
1150278,1331953,OSWR,B143,8/16/2008,1:01:00,3,23.19,544,8.13,8.47,3,,2
1150279,1331954,OSWR,B143,8/16/2008,3:01:00,3,23.14,542,8.12,8.39,2.8,,2.7
1150280,1331955,OSWR,B143,8/16/2008,5:01:00,3,23.1,539,8.12,8.34,3.1,,2.8
1150281,1331956,OSWR,B143,8/16/2008,7:01:00,3.2,23.05,537,8.12,8.22,2.8,,2.5
1150282,1331957,OSWR,B143,8/16/2008,9:01:00,3.3,23.01,535,8.1,8.14,2.9,,2.7
1151181,1332788,OSWR,B143,8/16/2008,11:01:00,3,22.98,534,8.09,8,2.4,,2.1
1151184,1332791,OSWR,B143,8/16/2008,13:01:00,3.6,22.97,534,8.08,7.95,3.1,,1.7
1151185,1332792,OSWR,B143,8/16/2008,15:01:00,4.6,22.96,534,8.05,7.8,3,,2
1151187,1332794,OSWR,B143,8/16/2008,17:01:00,4.5,22.99,533,8.05,7.82,2.4,,2.4
1151189,1332796,OSWR,B143,8/16/2008,19:01:00,4.5,23.07,533,8.06,7.84,3.3,,2.4
1151191,1332798,OSWR,B143,8/16/2008,21:01:00,4.5,23.25,534,8.08,7.96,2.7,,2.7
1151193,1332800,OSWR,B143,8/16/2008,23:01:00,4.5,23.29,537,8.1,8.06,7.5,,2.8
1151195,1332802,OSWR,B143,8/17/2008,1:01:00,4.5,23.23,538,8.1,8.1,2.9,,3.2
1151196,1332803,OSWR,B143,8/17/2008,3:01:00,4.5,23.2,540,8.1,8.08,2.3,,2.8
1151198,1332805,OSWR,B143,8/17/2008,5:01:00,4.5,23.2,548,8.12,8.09,2,,2.3
1151199,1332807,OSWR,B143,8/17/2008,7:01:00,4.5,23.19,562,8.13,8.12,2.2,,2.6
1151202,1332809,OSWR,B143,8/17/2008,9:01:00,4.6,23.2,587,8.13,8.12,2.6,,2.4
1151886,1333442,OSWR,B143,8/17/2008,11:01:00,4.6,23.13,610,8.1,8,2.4,,2.2
1151888,1333444,OSWR,B143,8/17/2008,13:01:00,4.5,23.1,627,8.07,7.87,2.6,,2.2
1151891,1333447,OSWR,B143,8/17/2008,15:01:00,4.5,23.12,641,8.05,7.79,2.8,,2.2
1151893,1333449,OSWR,B143,8/17/2008,17:01:00,4.4,23.23,650,8.05,7.82,3.4,,2.7
1151895,1333451,OSWR,B143,8/17/2008,19:01:00,4.2,23.37,661,8.05,7.9,3.6,,2.8
1151897,1333453,OSWR,B143,8/17/2008,21:01:00,4.1,23.48,667,8.06,7.92,2.4,,2.9
1151898,1333454,OSWR,B143,8/17/2008,23:01:00,4,23.51,668,8.07,7.97,2.2,,3.1
1151902,1333457,OSWR,B143,8/18/2008,1:01:00,3.9,23.52,672,8.07,7.95,1.9,,3.2
1151904,1333460,OSWR,B143,8/18/2008,3:01:00,4.1,23.53,673,8.08,8.04,2.9,,2.7
1151906,1333461,OSWR,B143,8/18/2008,5:01:00,4,23.55,675,8.1,8.1,2.1,,3.2
1151907,1333463,OSWR,B143,8/18/2008,7:01:00,4,23.54,676,8.1,8.12,2.2,,2.9
1151908,1333464,OSWR,B143,8/18/2008,9:01:00,4.1,23.54,677,8.1,8.1,2.9,,2.1
1153039,1334516,OSWR,B143,8/18/2008,11:01:00,4.2,23.52,680,8.1,8,2.2,,1.9
1153041,1334518,OSWR,B143,8/18/2008,13:01:00,4.3,23.54,680,8.1,8.08,2.3,,2
1153043,1334520,OSWR,B143,8/18/2008,15:01:00,4.1,23.59,680,8.08,8,2.3,,3.2
1153045,1334522,OSWR,B143,8/18/2008,17:01:00,4.4,23.53,681,8.06,7.84,2.4,,1.5
1153047,1334525,OSWR,B143,8/18/2008,19:01:00,4.2,23.66,681,8.06,7.85,2,,2.8
1153050,1334526,OSWR,B143,8/18/2008,21:01:00,4.2,23.72,681,8.04,7.79,2,,2.7
1153051,1334528,OSWR,B143,8/18/2008,23:01:00,4.3,23.9,678,8.07,7.88,1.8,,3.1
1153054,1334531,OSWR,B143,8/19/2008,1:01:00,4.4,23.86,677,8.05,7.83,2.3,,3.3
1153056,1334533,OSWR,B143,8/19/2008,3:01:00,4.1,23.87,676,8.06,7.81,1.9,,2.9
1153058,1334537,OSWR,B143,8/19/2008,5:01:00,4.3,23.79,674,8.05,7.77,2.2,,3.1
1153062,1334540,OSWR,B143,8/19/2008,7:01:00,4.4,23.69,673,8.05,7.72,2.4,,2.8
1153064,1334541,OSWR,B143,8/19/2008,9:01:00,4.4,23.6,671,8.05,7.76,2.3,,2.7
1153067,1334544,OSWR,B143,8/19/2008,11:01:00,4.5,23.58,669,8.08,7.96,2.5,,2.8
1153068,1334545,OSWR,B143,8/19/2008,15:01:00,4.7,23.69,667,8.12,8.21,3.5,,2.4
1153071,1334547,OSWR,B143,8/19/2008,17:01:00,4.7,23.8,665,8.2,8.6,2.4,,3.4
1153072,1334549,OSWR,B143,8/19/2008,19:01:00,4.7,23.79,664,8.26,8.81,3.7,,5.2
1153073,1334550,OSWR,B143,8/19/2008,21:01:00,4.7,23.64,663,8.25,8.75,3.1,,4.5
1153074,1334551,OSWR,B143,8/19/2008,23:01:00,4.7,23.58,661,8.22,8.58,2.6,,4.5
1153077,1334555,OSWR,B143,8/20/2008,1:01:00,4.7,23.51,660,8.2,8.43,2.7,,4.5
1153079,1334556,OSWR,B143,8/20/2008,3:01:00,4.7,23.46,655,8.18,8.34,2.7,,4.1
1153081,1334557,OSWR,B143,8/20/2008,5:01:00,4.7,23.38,654,8.18,8.28,2.4,,5
1153082,1334559,OSWR,B143,8/20/2008,7:01:00,4.8,23.29,650,8.16,8.22,2.4,,3.1
1153084,1334560,OSWR,B143,8/20/2008,9:01:00,4.8,23.25,649,8.16,8.18,2.1,,2.5
1153699,1335390,OSWR,B143,8/20/2008,11:01:00,4.8,23.21,648,8.14,8.14,2.2,,2.6
1153700,1335391,OSWR,B143,8/20/2008,13:01:00,4.8,23.15,645,8.1,7.97,2.4,,2
1153701,1335392,OSWR,B143,8/20/2008,15:00:00,4.9,23.15,639,8.02,8.08,2.7,,1.8
1153702,1335393,OSWR,B143,8/20/2008,17:01:00,4.9,23.15,639,7.87,7.94,3.4,,1.9
1153703,1335394,OSWR,B143,8/20/2008,19:01:00,4.9,23.34,637,7.99,8.46,2.9,,3.4
1153704,1335395,OSWR,B143,8/20/2008,21:01:00,4.9,23.46,635,8.06,8.92,2.4,,4.1
1153705,1335396,OSWR,B143,8/20/2008,23:01:00,4.9,23.47,632,8.12,9.33,2.2,,4.6
1153706,1335397,OSWR,B143,8/21/2008,1:01:00,4.9,23.25,630,7.97,8.6,2.4,,3.9
1153707,1335398,OSWR,B143,8/21/2008,3:01:00,4.9,23.13,631,7.99,8.6,2.4,,3.4
1153708,1335399,OSWR,B143,8/21/2008,5:01:00,4.9,23.06,630,7.96,8.45,3.3,,3.7
1153709,1335400,OSWR,B143,8/21/2008,7:01:00,4.9,22.99,628,7.99,8.57,2.4,,3
1153710,1335401,OSWR,B143,8/21/2008,9:01:00,4.9,22.95,627,8,8.62,3.8,,2
1154216,1335984,OSWR,B143,8/21/2008,11:01:00,4.9,22.93,626,8.01,8.55,3.2,,1.6
1154217,1335986,OSWR,B143,8/21/2008,13:01:00,4.9,22.97,625,8.03,8.64,2.5,,1.5
1154219,1335987,OSWR,B143,8/21/2008,15:01:00,4.9,22.93,625,8,8.47,2.8,,2.4
1154222,1335989,OSWR,B143,8/21/2008,17:01:00,4.9,22.86,622,7.96,8.31,2.7,,3
1154224,1335991,OSWR,B143,8/21/2008,19:01:00,4.9,22.91,620,7.98,8.45,3.1,,3.6
1154225,1335993,OSWR,B143,8/21/2008,21:01:00,4.9,22.89,621,7.94,8.17,2.8,,3.3
1154227,1335995,OSWR,B143,8/21/2008,23:01:00,4.9,22.94,621,7.95,8.22,4.4,,2.9
1154230,1335998,OSWR,B143,8/22/2008,1:01:00,4.9,23.21,619,8.04,8.78,3.2,,3.7
1154231,1335999,OSWR,B143,8/22/2008,3:01:00,4.9,23.21,620,8.05,8.83,2.5,,2.2
1154232,1336000,OSWR,B143,8/22/2008,5:01:00,4.9,23.12,620,8.02,8.67,2.4,,2.9
1154233,1336001,OSWR,B143,8/22/2008,7:01:00,4.9,23.08,626,7.98,8.53,2.4,,2.6
1154235,1336003,OSWR,B143,8/22/2008,9:01:00,4.9,23.05,628,7.97,8.46,3,,2.6
1154922,1336730,OSWR,B143,8/22/2008,11:01:00,4.9,23.05,629,7.93,8.24,2.4,,1.2
1154924,1336731,OSWR,B143,8/22/2008,13:01:00,4.9,23.1,631,7.95,8.37,2.5,,2.1
1154925,1336733,OSWR,B143,8/22/2008,15:01:00,4.9,23.07,630,7.92,8.13,2.6,,1.3
1154927,1336735,OSWR,B143,8/22/2008,17:01:00,4.9,23.18,633,7.99,8.56,2.6,,3.1
1154929,1336737,OSWR,B143,8/22/2008,19:01:00,4.9,23.14,638,7.94,8.35,2.6,,2.9
1154932,1336739,OSWR,B143,8/22/2008,21:01:00,4.9,23.1,638,7.91,8.17,2.7,,3.1
1154933,1336741,OSWR,B143,8/22/2008,23:01:00,4.9,23.11,640,7.89,8.07,2.5,,1.8
1154935,1336743,OSWR,B143,8/23/2008,1:01:00,4.9,23.19,644,7.91,8.26,2.5,,3
1154936,1336744,OSWR,B143,8/23/2008,3:01:00,4.9,23.52,653,8,8.62,2.4,,2.8
1154937,1336745,OSWR,B143,8/23/2008,5:01:00,4.9,23.56,663,7.99,8.6,2.3,,2.3
1154939,1336746,OSWR,B143,8/23/2008,7:01:00,4.9,23.51,666,7.97,8.45,2.4,,2.2
1154940,1336748,OSWR,B143,8/23/2008,9:01:00,4.9,23.48,667,7.95,8.35,2.4,,2.4
1155536,1337459,OSWR,B143,8/23/2008,11:01:00,4.9,23.49,673,7.94,8.33,2.1,,1.7
1155539,1337461,OSWR,B143,8/23/2008,13:01:00,4.8,23.57,679,7.94,8.35,2,,2.3
1155541,1337463,OSWR,B143,8/23/2008,15:01:00,4.8,23.68,684,7.94,8.35,2.1,,1.9
1155543,1337465,OSWR,B143,8/23/2008,17:01:00,4.8,23.81,692,7.96,8.35,2.2,,2
1155546,1337468,OSWR,B143,8/23/2008,19:01:00,4.8,23.93,709,7.98,8.55,2.2,,2.7
1155547,1337469,OSWR,B143,8/23/2008,21:01:00,4.8,23.86,702,7.97,8.39,2.4,,2.6
1155548,1337470,OSWR,B143,8/23/2008,23:01:00,4.8,23.85,710,7.98,8.54,2.3,,2.6
1155551,1337473,OSWR,B143,8/24/2008,1:01:00,4.8,23.86,723,7.98,8.55,2.5,,2.3
1155553,1337475,OSWR,B143,8/24/2008,3:01:00,4.8,23.86,735,7.97,8.52,2.4,,3.2
